time,date,pm25,pm10,pm,,no2,so2,o3,MQ135,co,temperature,humidity,aqi,aqi_category
18:00:00,2020-01-03,215.6,371.5,293.55,,135.8,15.7,21.8,57.76666667,3.7,14.8,60,374,Very Poor
23:00:00,2020-01-03,300.4,613,456.7,,113,31.2,16.8,53.66666667,4.46,13.3,60,500,Severe
6:00:00,2020-01-03,369.3,610.7,490,,138.3,28.5,12.4,59.73333333,6.32,7.8,100,500,Severe
12:00:00,2020-01-03,216.1,452.3,334.2,,84.9,14.1,28.8,42.6,3.3,19.4,64,428,Severe
18:00:00,2020-01-03,262.5,461.8,362.15,,160.8,15.3,28.6,68.23333333,6.17,12.9,65,440,Severe
23:00:00,2020-01-03,265.7,568.5,417.1,,81.4,21.5,24.3,42.4,4.29,13.7,48,500,Severe
6:00:00,2020-01-03,341,556,448.5,,110.3,20.1,12.9,47.76666667,5.31,9.6,97,500,Severe
12:00:00,2020-01-03,231.5,412.2,321.85,,80.1,13.9,21.4,38.46666667,3.28,17.8,56,386,Very Poor
18:00:00,2020-01-03,228.8,384.3,306.55,,138,21.7,28.2,62.63333333,3.9,15.4,61,384,Very Poor
23:00:00,2020-01-03,275,553.2,414.1,,106.5,24,20,50.16666667,3.57,12,49,500,Severe
6:00:00,2020-01-03,321.6,572.2,446.9,,108.2,19.8,16.6,48.2,4.61,9.1,100,500,Severe
12:00:00,2020-01-03,214.3,362.2,288.25,,70.1,17.3,22.8,36.73333333,2.71,17,62,373,Very Poor
18:00:00,2020-01-03,262.1,512.8,387.45,,144.3,26.4,24.6,65.1,6.24,12.4,64,500,Severe
23:00:00,2020-01-03,320,568.7,444.35,,103.1,18.9,12.8,44.93333333,4.65,13.4,55,500,Severe
6:00:00,2020-01-03,328.7,602,465.35,,93.6,32.8,15.6,47.33333333,4.77,8.4,100,500,Severe
12:00:00,2020-01-03,216.1,412.5,314.3,,79.5,16.9,23.6,40,3.39,17.7,64,378,Very Poor
18:00:00,2020-01-03,233.8,402.7,318.25,,123.2,23.1,21,55.76666667,5.57,15.7,48,388,Very Poor
23:00:00,2020-01-03,334.6,608.2,471.4,,128.2,18.8,12.9,53.3,4.91,12.2,64,500,Severe
6:00:00,2020-01-03,360.2,735.1,547.65,,132.2,35.5,14.6,60.76666667,6.12,6.3,100,500,Severe
12:00:00,2020-01-03,259.3,556.3,407.8,,89.5,22.3,25.9,45.9,4.16,16.9,53,500,Severe
18:00:00,2020-01-03,298.8,597.8,448.3,,140,22,22.7,61.56666667,6.16,13.9,50,500,Severe
23:00:00,2020-01-03,280,561.6,420.8,,113.9,23.3,25.1,54.1,4.13,14.9,60,500,Severe
6:00:00,2020-01-03,339.8,668.9,504.35,,140.8,22,13.2,58.66666667,5.16,9.2,100,500,Severe
12:00:00,2020-01-03,210.2,347.6,278.9,,66.3,21.2,29.1,38.86666667,3.73,19.4,50,369,Very Poor
18:00:00,2020-01-03,273.9,500.6,387.25,,117.6,25.5,21.2,54.76666667,6.67,14.4,49,488,Severe
23:00:00,2020-01-03,310,528.7,419.35,,120.9,24.5,14.5,53.3,5.12,15.5,55,500,Severe
6:00:00,2020-01-03,310.3,530.2,420.25,,93.9,28.7,12.1,44.9,4.38,9.3,100,500,Severe
12:00:00,2020-01-03,212.1,384.3,298.2,,64.6,18.9,25.8,36.43333333,2.77,17.5,55,371,Very Poor
18:00:00,2020-01-03,237.5,420.3,328.9,,136.2,16.7,25.8,59.56666667,5.63,14,59,390,Very Poor
23:00:00,2020-01-03,291.9,547.3,419.6,,86.5,29.1,21.2,45.6,3.77,14.9,54,500,Severe
6:00:00,2020-01-03,358.1,784.3,571.2,,147.6,37,13.5,66.03333333,4.78,7.3,100,500,Severe
12:00:00,2020-01-03,243.4,524.7,384.05,,77.1,17.1,21.3,38.5,4.16,17.8,57,500,Severe
18:00:00,2020-01-03,313,539.6,426.3,,166.6,32.2,15.3,71.36666667,5.4,14.6,54,500,Severe
23:00:00,2020-01-03,327.5,694.9,511.2,,96.2,24.2,17.6,46,4.36,12.6,55,500,Severe
6:00:00,2020-01-03,423.9,707.8,565.85,,158.3,48.5,16.2,74.33333333,5.53,7.1,100,500,Severe
12:00:00,2020-01-03,227.9,375.6,301.75,,67.9,20.7,25.4,38,3.94,20.5,64,383,Very Poor
18:00:00,2020-01-03,331.3,558.3,444.8,,138.3,42.1,17.2,65.86666667,8.2,12.8,45,500,Severe
23:00:00,2020-01-03,380.2,732.7,556.45,,130.3,34.7,13.7,59.56666667,6.23,13.6,57,500,Severe
6:00:00,2020-01-04,404.8,832.7,618.75,,125.2,38.6,13.1,58.96666667,6.08,9.6,100,500,Severe
12:00:00,2020-01-04,328.5,647.1,487.8,,109.3,32.4,17.1,52.93333333,4.13,19.3,55,500,Severe
18:00:00,2020-01-04,314,590.7,452.35,,108.8,28,16.3,51.03333333,5.79,14.9,46,500,Severe
23:00:00,2020-01-04,364.9,623,493.95,,103.9,43.2,13.3,53.46666667,5.06,14.2,51,500,Severe
6:00:00,2020-01-04,397.5,872.9,635.2,,135.8,51.9,14.9,67.53333333,5.32,8.7,99,500,Severe
12:00:00,2020-01-04,256.4,414,335.2,,97.5,23.4,29.1,50,3.44,18.7,60,405,Severe
18:00:00,2020-01-04,308.8,657.6,483.2,,107.5,40.7,15.3,54.5,7.76,14.4,55,500,Severe
23:00:00,2020-01-04,323.3,622.1,472.7,,130,34,14.1,59.36666667,4.29,14.7,56,500,Severe
6:00:00,2020-01-04,336,583.6,459.8,,101.5,37.6,13.3,50.8,5.36,7.1,99,500,Severe
12:00:00,2020-01-04,253.3,424.6,338.95,,106,25.4,25.1,52.16666667,3.81,20.5,49,403,Severe
18:00:00,2020-01-04,285.2,469.7,377.45,,88.9,21.3,26.4,45.53333333,5.18,15.5,51,450,Severe
23:00:00,2020-01-04,339.8,627.7,483.75,,139.6,28.2,17.5,61.76666667,5.74,13.1,47,500,Severe
6:00:00,2020-01-04,381.9,721.7,551.8,,121.3,47.8,14.7,61.26666667,5.11,7.3,100,500,Severe
12:00:00,2020-01-04,278.7,505.6,392.15,,95.6,28,22.3,48.63333333,3.46,18.8,58,494,Severe
18:00:00,2020-01-04,283.6,464.4,374,,117.1,26.6,22,55.23333333,5.95,12.7,47,443,Severe
23:00:00,2020-01-04,297.7,566.3,432,,92.4,29.6,22.9,48.3,4.63,12.3,59,500,Severe
6:00:00,2020-01-04,348.1,689,518.55,,136.9,29.6,16.1,60.86666667,4.89,6.9,100,500,Severe
12:00:00,2020-01-04,245.9,406,325.95,,92.8,19.6,28.5,46.96666667,3.25,20.4,58,397,Very Poor
18:00:00,2020-01-04,242.4,408.2,325.3,,68.4,25.1,26.6,40.03333333,6,12.8,59,394,Very Poor
23:00:00,2020-01-04,325.7,695.3,510.5,,126.3,28.4,16,56.9,4.81,14.8,64,500,Severe
6:00:00,2020-01-04,270.6,436.4,353.5,,92.2,15.5,24.6,44.1,3.99,9.5,100,416,Severe
12:00:00,2020-01-04,277.6,532.9,405.25,,85.5,24.6,26.7,45.6,4.72,19.2,48,500,Severe
18:00:00,2020-01-04,227.7,439.6,333.65,,67.1,15.4,21.6,34.7,4.8,15.2,54,412,Severe
23:00:00,2020-01-04,319.7,514,416.85,,105.5,31.4,15,50.63333333,5.47,15.4,63,500,Severe
6:00:00,2020-01-04,298.5,490.5,394.5,,113.3,24.1,26,54.46666667,4.25,9,99,476,Severe
12:00:00,2020-01-04,245.6,446.2,345.9,,71.2,24.6,20.6,38.8,4.2,19.5,59,420,Severe
18:00:00,2020-01-04,219.6,462.1,340.85,,76.2,19.8,21.4,39.13333333,4.72,13.4,47,440,Severe
23:00:00,2020-01-04,255.4,536,395.7,,95,16.5,23.3,44.93333333,3.73,12.5,49,500,Severe
6:00:00,2020-01-04,321.3,625.8,473.55,,130.1,29.9,17,59,5.63,7.2,100,500,Severe
12:00:00,2020-01-04,207,341.1,274.05,,74.7,17.3,26,39.33333333,3.56,17.7,48,367,Very Poor
18:00:00,2020-01-04,217.2,356.5,286.85,,71.2,13.4,28.8,37.8,4.14,12.9,58,375,Very Poor
23:00:00,2020-01-04,283.2,622,452.6,,82.8,22.5,22.1,42.46666667,4.27,12.3,61,500,Severe
6:00:00,2020-01-04,305.8,653.7,479.75,,111.9,18.8,16.7,49.13333333,5.08,7.7,100,500,Severe
12:00:00,2020-01-04,245.1,468.2,356.65,,87.4,19.5,25.9,44.26666667,4.37,17.9,55,448,Severe
18:00:00,2020-01-04,217.8,382.1,299.95,,67,14.6,27.1,36.23333333,4.8,15.7,53,375,Very Poor
23:00:00,2020-01-04,243.3,431.6,337.45,,89.4,18.6,24.1,44.03333333,4.2,13.9,59,402,Severe
6:00:00,2020-01-04,277.2,479.3,378.25,,80.3,19.7,24.9,41.63333333,4.42,9.8,100,462,Severe
12:00:00,2020-01-04,265.1,426.8,345.95,,107.3,16.9,20.1,48.1,3.38,19,61,412,Severe
18:00:00,2020-01-04,212.1,362,287.05,,75.7,13.7,23.7,37.7,4.31,14.5,48,371,Very Poor
23:00:00,2020-01-04,226.9,402,314.45,,94.7,20.7,25.8,47.06666667,3.06,15.1,45,382,Very Poor
6:00:00,2020-01-04,306.2,500,403.1,,121,19.6,13,51.2,4.83,7,100,488,Severe
12:00:00,2020-01-04,234.8,483.1,358.95,,96.2,18.2,29.1,47.83333333,3.16,18.3,51,466,Severe
18:00:00,2020-01-04,254.5,532.1,393.3,,106.1,16.4,20.5,47.66666667,4.98,13,50,500,Severe
23:00:00,2020-01-04,251.3,468.1,359.7,,81.8,16.8,25.7,41.43333333,3.44,14.7,54,448,Severe
6:00:00,2020-01-04,242.8,529.6,386.2,,98.1,21.6,21.3,47,4.04,8.7,100,500,Severe
12:00:00,2020-01-04,238.8,422.2,330.5,,98.3,21.5,25.9,48.56666667,3.65,17.2,55,391,Very Poor
18:00:00,2020-01-04,253.9,408.8,331.35,,105.1,18.4,21.1,48.2,5.37,12.1,53,403,Severe
23:00:00,2020-01-04,205.3,395.9,300.6,,65.5,12.6,21.9,33.33333333,2.52,14.7,61,366,Very Poor
6:00:00,2020-01-04,321.6,516,418.8,,107.1,33.1,17,52.4,4.84,8.6,100,500,Severe
12:00:00,2020-01-04,224.4,476.6,350.5,,92.6,14.2,29.8,45.53333333,3.72,18.6,46,458,Severe
18:00:00,2020-01-04,226.8,480.7,353.75,,82.4,19.3,26,42.56666667,4.42,12.1,59,463,Severe
23:00:00,2020-01-04,209.3,398.5,303.9,,67.2,13.9,29.8,36.96666667,2.88,13.3,50,369,Very Poor
6:00:00,2020-01-04,253.7,454,353.85,,75.7,19.5,20.3,38.5,3.85,7,100,430,Severe
12:00:00,2020-01-04,208.4,360.7,284.55,,63,12.7,25.8,33.83333333,3.53,17.3,54,368,Very Poor
18:00:00,2020-01-04,205,337,271,,74.7,15.5,28.1,39.43333333,4.47,13.8,59,365,Very Poor
23:00:00,2020-01-04,241.8,418.7,330.25,,98.2,19.8,29,49,4.29,12.7,55,394,Very Poor
6:00:00,2020-01-04,357.7,739.4,548.55,,131.7,35,16.2,60.96666667,6.16,9.2,100,500,Severe
12:00:00,2020-01-04,267.7,465.5,366.6,,99.6,20,23.9,47.83333333,3.94,19.3,54,444,Severe
18:00:00,2020-01-04,274.6,440.3,357.45,,78.8,17.3,25.5,40.53333333,6.73,15,56,419,Severe
23:00:00,2020-01-04,286.6,470.7,378.65,,108.6,28,23.4,53.33333333,4.96,12.1,57,451,Severe
6:00:00,2020-01-04,282.5,512,397.25,,100.3,22.4,21.8,48.16666667,3.51,8.2,100,500,Severe
12:00:00,2020-01-04,251.6,523.4,387.5,,100.3,20.3,22.7,47.76666667,3.73,18.4,50,500,Severe
18:00:00,2020-01-04,258.2,524.9,391.55,,76.1,25.6,20.4,40.7,6.14,12,63,500,Severe
23:00:00,2020-01-04,252.1,506.4,379.25,,100.8,22.8,24.9,49.5,3.44,13,60,496,Severe
6:00:00,2020-01-04,297,651.3,474.15,,124.4,24.6,26.1,58.36666667,5.34,8.5,100,500,Severe
12:00:00,2020-01-04,212.4,428.9,320.65,,87.5,19,26,44.16666667,3.57,19.9,46,399,Very Poor
18:00:00,2020-01-04,236.6,488,362.3,,87.2,19,25.3,43.83333333,5.64,13.2,63,472,Severe
23:00:00,2020-01-04,261.5,533.5,397.5,,106.4,20.9,20.7,49.33333333,3.25,15.2,57,500,Severe
6:00:00,2020-01-04,227.4,452.2,339.8,,83.2,19.2,21.9,41.43333333,3.56,6.9,100,428,Severe
12:00:00,2020-01-04,226.9,454.9,340.9,,91.9,22.2,25.7,46.6,4.05,20,56,431,Severe
18:00:00,2020-01-04,222,473.6,347.8,,77.8,21.4,26.2,41.8,4.21,12.8,58,454,Severe
23:00:00,2020-01-04,282.8,532.8,407.8,,85.9,24.6,27.6,46.03333333,4.38,14.6,54,500,Severe
6:00:00,2020-01-04,304.3,655.4,479.85,,86.9,21.3,14.2,40.8,5.32,8.6,100,500,Severe
12:00:00,2020-01-04,245.3,455.9,350.6,,92.9,16.4,28.7,46,4.23,17.2,60,432,Severe
18:00:00,2020-01-04,218.5,453.3,335.9,,68.3,13.4,27.6,36.43333333,4.73,12.4,56,429,Severe
23:00:00,2020-01-04,278.2,586.4,432.3,,101,23.4,28.6,51,3.68,14.9,61,500,Severe
6:00:00,2020-01-04,253.8,535.2,394.5,,83.2,22.2,29,44.8,3.97,7.1,100,500,Severe
12:00:00,2020-01-04,269.8,524.6,397.2,,91.8,22.5,28.5,47.6,4.63,18,46,500,Severe
18:00:00,2020-01-04,269,527.6,398.3,,103.4,17.1,28.5,49.66666667,5.88,12.3,47,500,Severe
23:00:00,2020-01-04,256,509.5,382.75,,85.5,16.8,21.7,41.33333333,4.6,12.6,49,499,Severe
6:00:00,2020-01-04,354,610.2,482.1,,120,34.3,12.3,55.53333333,5.48,9.7,100,500,Severe
12:00:00,2020-01-04,245.7,437.4,341.55,,79.5,16.8,20.4,38.9,3.54,18,58,409,Severe
18:00:00,2020-01-04,221.6,400.6,311.1,,86.3,15.4,25.1,42.26666667,4.31,13.5,54,378,Very Poor
23:00:00,2020-01-04,299.3,486.9,393.1,,117.5,23.7,22.6,54.6,4.49,13.6,59,471,Severe
6:00:00,2020-01-04,328.5,575.5,452,,106.4,29.2,16,50.53333333,5.42,7.2,100,500,Severe
12:00:00,2020-01-04,213.7,399.6,306.65,,62.5,14.9,27.5,34.96666667,3.39,19.5,55,372,Very Poor
18:00:00,2020-01-04,255.8,479,367.4,,97.4,24.6,20.2,47.4,5.84,12.4,65,461,Severe
23:00:00,2020-01-04,328.7,645.5,487.1,,136,27.7,17.2,60.3,4.18,14.5,47,500,Severe
6:00:00,2020-01-04,348.3,637.6,492.95,,98.7,39.2,15.3,51.06666667,4.62,9.5,100,500,Severe
12:00:00,2020-01-04,245.6,480.3,362.95,,97.2,25.7,24.8,49.23333333,4.26,18.3,60,463,Severe
18:00:00,2020-01-04,262.5,545,403.75,,91.8,23.8,21.5,45.7,5.35,12.4,61,500,Severe
23:00:00,2020-01-04,337.6,607.2,472.4,,124.6,38.9,12.3,58.6,4.44,13.4,49,500,Severe
6:00:00,2020-01-05,422.6,928.5,675.55,,138.3,31.3,17.2,62.26666667,6.36,9.5,100,500,Severe
12:00:00,2020-01-05,305.2,538,421.6,,89,37.6,12.6,46.4,4.34,17.3,53,500,Severe
18:00:00,2020-01-05,284.1,610,447.05,,90.3,36.8,28.5,51.86666667,4.92,16,55,500,Severe
23:00:00,2020-01-05,354.6,619.3,486.95,,108.3,38,13.7,53.33333333,6.31,15.2,45,500,Severe
6:00:00,2020-01-05,319,638.4,478.7,,98.8,27.6,14,46.8,5.47,9.7,100,500,Severe
12:00:00,2020-01-05,270.6,491.2,380.9,,102.1,27.3,20.9,50.1,4.11,19.4,51,476,Severe
18:00:00,2020-01-05,284.6,519,401.8,,115.6,23.8,23.5,54.3,5.5,13.4,55,500,Severe
23:00:00,2020-01-05,283.6,589,436.3,,84.8,29.6,29.4,47.93333333,4.5,12.6,64,500,Severe
6:00:00,2020-01-05,352.6,675.7,514.15,,101.5,32.5,17.2,50.4,4.77,8,100,500,Severe
12:00:00,2020-01-05,240.1,393.5,316.8,,76.7,28.3,25,43.33333333,3,18.2,55,392,Very Poor
18:00:00,2020-01-05,239,472.1,355.55,,100.3,31.2,26.5,52.66666667,4.32,12.1,61,453,Severe
23:00:00,2020-01-05,350.2,575.7,462.95,,131.6,37.8,14.7,61.36666667,5.39,12.8,61,500,Severe
6:00:00,2020-01-05,307.8,560.5,434.15,,101.3,34.5,17.1,50.96666667,5.09,7.7,100,500,Severe
12:00:00,2020-01-05,244,480.1,362.05,,69,26.3,21.8,39.03333333,4.14,17.4,49,463,Severe
18:00:00,2020-01-05,264,470.1,367.05,,76.1,28.6,23.1,42.6,6.47,12.1,46,450,Severe
23:00:00,2020-01-05,289,519.8,404.4,,108.4,33.2,22.4,54.66666667,5.15,15.2,52,500,Severe
6:00:00,2020-01-05,278.5,514.7,396.6,,80.7,25.5,29.2,45.13333333,4.3,8.5,100,500,Severe
12:00:00,2020-01-05,301.9,589.6,445.75,,109.6,29.9,15,51.5,4.95,20.2,56,500,Severe
18:00:00,2020-01-05,282.6,514.9,398.75,,110.6,18.3,23.3,50.73333333,6.46,15.2,56,500,Severe
23:00:00,2020-01-05,265.2,455.8,360.5,,96,23.7,25.3,48.33333333,4.2,15.3,46,432,Severe
6:00:00,2020-01-05,306.9,661.7,484.3,,118.3,24.8,17.1,53.4,4.93,8.5,98,500,Severe
12:00:00,2020-01-05,271.6,546,408.8,,113.4,21.3,22.5,52.4,4.33,19.4,45,500,Severe
18:00:00,2020-01-05,270,549.9,409.95,,85,26.2,29.6,46.93333333,5.95,13.5,63,500,Severe
23:00:00,2020-01-05,281.3,456.9,369.1,,114,24.2,20.9,53.03333333,3.82,14.6,64,434,Severe
6:00:00,2020-01-05,327.4,572.4,449.9,,135.4,33.7,17.8,62.3,4.52,8.5,100,500,Severe
12:00:00,2020-01-05,232.3,483.8,358.05,,96.2,18.6,21,45.26666667,3.22,18.2,63,467,Severe
18:00:00,2020-01-05,266.9,513.5,390.2,,88.6,22,29.6,46.73333333,4.8,12.3,62,500,Severe
23:00:00,2020-01-05,287.8,478.9,383.35,,83.9,21.5,21.2,42.2,4.29,14.3,59,461,Severe
6:00:00,2020-01-05,321.1,597.6,459.35,,104.1,30.8,17.9,50.93333333,5.01,6.7,100,500,Severe
12:00:00,2020-01-05,209.3,364.4,286.85,,66.3,13.6,25.7,35.2,2.58,18,53,369,Very Poor
18:00:00,2020-01-05,255,518,386.5,,78.8,15.5,22.8,39.03333333,5.46,14.2,55,500,Severe
23:00:00,2020-01-05,239.5,393.2,316.35,,82.2,23.5,28.9,44.86666667,3.73,13,55,392,Very Poor
6:00:00,2020-01-05,299.5,620,459.75,,90.1,22.4,22.9,45.13333333,4.11,9.3,100,500,Severe
12:00:00,2020-01-05,256.3,426.8,341.55,,84,26,27.1,45.7,4.54,19.2,47,405,Severe
18:00:00,2020-01-05,228.1,493.4,360.75,,89.8,23.7,29.2,47.56666667,5.71,12.4,59,479,Severe
23:00:00,2020-01-05,320.7,640.3,480.5,,104.7,32.2,17.5,51.46666667,3.87,12.8,52,500,Severe
6:00:00,2020-01-05,262.3,558,410.15,,104.6,25.8,22.1,50.83333333,4.16,6.6,100,500,Severe
12:00:00,2020-01-05,220.1,353.2,286.65,,72.4,15.3,25.6,37.76666667,2.97,17.6,47,377,Very Poor
18:00:00,2020-01-05,239.9,520.4,380.15,,79.5,20.5,28.4,42.8,5.06,13.6,46,500,Severe
23:00:00,2020-01-05,291.7,561.5,426.6,,92.6,27.1,24.9,48.2,3.76,15.8,52,500,Severe
6:00:00,2020-01-05,227.6,485.7,356.65,,88.6,16.7,29.9,45.06666667,2.84,9.7,100,470,Severe
12:00:00,2020-01-05,229.4,501,365.2,,86,14.9,23.9,41.6,3.93,19.1,57,489,Severe
18:00:00,2020-01-05,224.2,429.4,326.8,,81.6,17.8,20.7,40.03333333,4.11,12.1,60,399,Very Poor
23:00:00,2020-01-05,254.2,417.1,335.65,,96.7,20,28.1,48.26666667,3.08,15.5,47,403,Severe
6:00:00,2020-01-05,231.2,481.6,356.4,,86.6,14.9,21.8,41.1,3.45,7.1,97,464,Severe
12:00:00,2020-01-05,219.8,391,305.4,,75.2,21.4,27.5,41.36666667,3.39,18.5,48,377,Very Poor
18:00:00,2020-01-05,214.2,427.2,320.7,,73,20.5,24.4,39.3,5.17,15.4,58,396,Very Poor
23:00:00,2020-01-05,219.6,470.3,344.95,,86.7,13.3,23.7,41.23333333,3.64,13,64,450,Severe
6:00:00,2020-01-05,250.9,412.2,331.55,,92.2,26,21.4,46.53333333,3.12,6.7,100,401,Severe
12:00:00,2020-01-05,234.2,438.1,336.15,,97.3,15.2,20.1,44.2,3.37,18.1,48,410,Severe
18:00:00,2020-01-05,220,425.7,322.85,,70.2,19.9,28.9,39.66666667,3.86,15.7,56,395,Very Poor
23:00:00,2020-01-05,246.4,420.2,333.3,,70.5,24.4,27.4,40.76666667,4.38,15.7,52,397,Very Poor
6:00:00,2020-01-05,296.7,496.3,396.5,,121.2,30.8,27,59.66666667,3.83,6.8,100,483,Severe
12:00:00,2020-01-05,226.9,417.1,322,,87.6,15.1,24.9,42.53333333,3.79,17.2,57,384,Very Poor
18:00:00,2020-01-05,215.1,389.3,302.2,,83.5,15.8,29.7,43,4.16,12.2,51,373,Very Poor
23:00:00,2020-01-05,292,610.2,451.1,,86.5,19.2,22.4,42.7,4.71,12.9,60,500,Severe
6:00:00,2020-01-05,364.9,590.7,477.8,,114.9,35.7,15.6,55.4,5.93,9.3,100,500,Severe
12:00:00,2020-01-05,202.3,366.6,284.45,,67.4,13.1,25.5,35.33333333,3.42,18.4,50,363,Very Poor
18:00:00,2020-01-05,280.2,448.7,364.45,,101.8,25.7,23.1,50.2,5.41,13,55,423,Severe
23:00:00,2020-01-05,275.1,511.3,393.2,,85.5,19.3,23.9,42.9,3.32,15.8,64,500,Severe
6:00:00,2020-01-05,276.6,567.5,422.05,,102.5,27.2,21.5,50.4,3.6,9.6,100,500,Severe
12:00:00,2020-01-05,199.7,375.7,287.7,,82.3,11.4,28.5,40.73333333,3.49,18.4,58,361,Very Poor
18:00:00,2020-01-05,250.2,519.2,384.7,,94.1,23.1,23.2,46.8,6.28,14.4,47,500,Severe
23:00:00,2020-01-05,298.1,535.9,417,,117.7,20.7,25.5,54.63333333,3.76,13.4,57,500,Severe
6:00:00,2020-01-05,264,427.8,345.9,,94.7,26.7,29.3,50.23333333,3.65,6.5,100,411,Severe
12:00:00,2020-01-05,198.4,317.8,258.1,,62.3,20.3,36.3,39.63333333,2.53,20.4,64,360,Very Poor
18:00:00,2020-01-05,227,461.9,344.45,,91.5,13.4,28.4,44.43333333,5.6,14.9,48,440,Severe
23:00:00,2020-01-05,262.1,465.8,363.95,,100.8,17,29.2,49,3.56,14.3,65,445,Severe
6:00:00,2020-01-05,277.1,580.1,428.6,,87,21.9,26.8,45.23333333,3.75,6.3,99,500,Severe
12:00:00,2020-01-05,239.7,496,367.85,,87.3,15.9,28,43.73333333,3.99,20.6,52,482,Severe
18:00:00,2020-01-05,233.9,453.9,343.9,,71.3,20.3,21.1,37.56666667,5.38,14.2,60,430,Severe
23:00:00,2020-01-05,270.6,555,412.8,,79.5,23.1,20.8,41.13333333,3.74,15,49,500,Severe
6:00:00,2020-01-05,246.5,513.8,380.15,,89.6,17.7,26,44.43333333,3.84,9.4,100,500,Severe
12:00:00,2020-01-05,233.8,459.6,346.7,,82.3,20.2,27.5,43.33333333,3.94,20.1,58,437,Severe
18:00:00,2020-01-05,212.2,441,326.6,,60.5,15.4,26,33.96666667,4.32,15.3,59,414,Severe
23:00:00,2020-01-05,277.5,529.5,403.5,,90.7,22.4,24.2,45.76666667,4.01,15.3,64,500,Severe
6:00:00,2020-01-05,318.8,615.5,467.15,,112.1,21.6,12.2,48.63333333,4.18,9.9,100,500,Severe
12:00:00,2020-01-05,232.9,440.2,336.55,,86,16.7,25.1,42.6,2.84,17.8,54,413,Severe
18:00:00,2020-01-05,282.5,507.1,394.8,,102.2,19.3,24.4,48.63333333,6.96,14,58,496,Severe
23:00:00,2020-01-05,314,677.6,495.8,,120.5,19.3,13.9,51.23333333,3.91,13.6,64,500,Severe
6:00:00,2020-01-05,331.5,603.6,467.55,,96.9,31.5,17.7,48.7,5.1,7.9,100,500,Severe
12:00:00,2020-01-05,242.2,402.8,322.5,,90.2,18.2,21.6,43.33333333,4.31,19.7,64,394,Very Poor
18:00:00,2020-01-05,215.9,388.6,302.25,,79.5,19.1,24.9,41.16666667,4.81,15.3,59,374,Very Poor
23:00:00,2020-01-05,239.2,474.4,356.8,,79,21,26,42,3.16,12.5,63,456,Severe
6:00:00,2020-01-05,308,572.9,440.45,,90.5,25.2,16.3,44,4.38,7.3,100,500,Severe
12:00:00,2020-01-05,267.6,508.9,388.25,,100,26.3,24.2,50.16666667,3.67,20,59,499,Severe
18:00:00,2020-01-05,225.9,481.3,353.6,,70.2,19.9,21.3,37.13333333,5.14,13.4,54,464,Severe
23:00:00,2020-01-05,311.4,582.8,447.1,,104.8,29.6,12,48.8,5.15,12.5,54,500,Severe
6:00:00,2020-01-05,387,748.1,567.55,,155.5,36,15.8,69.1,5.31,7.8,100,500,Severe
12:00:00,2020-01-05,309.8,633.8,471.8,,128.2,27.2,15.5,56.96666667,4.19,18.1,49,500,Severe
18:00:00,2020-01-05,257.1,435.4,346.25,,84.4,33,29.9,49.1,5.83,13.6,50,407,Severe
23:00:00,2020-01-05,263.7,426.6,345.15,,89,24.4,27.8,47.06666667,4.35,12.8,53,411,Severe
6:00:00,2020-01-06,359,700.4,529.7,,100.6,40.1,16,52.23333333,5.57,7.2,99,500,Severe
12:00:00,2020-01-06,260.9,449.3,355.1,,103,29.7,22.9,51.86666667,3.74,17.6,49,424,Severe
18:00:00,2020-01-06,354,777.5,565.75,,155,47,15.9,72.63333333,7.48,13.1,53,500,Severe
23:00:00,2020-01-06,400.3,689.6,544.95,,147.4,53.2,13.2,71.26666667,5.89,16,54,500,Severe
6:00:00,2020-01-06,397.3,671.5,534.4,,156.2,41.5,16.8,71.5,7.01,6.4,100,500,Severe
12:00:00,2020-01-06,261.2,565.3,413.25,,97.3,31.9,22.5,50.56666667,4.58,19.9,58,500,Severe
18:00:00,2020-01-06,316.8,529.6,423.2,,150.8,24.3,15.2,63.43333333,5.75,12.4,47,500,Severe
23:00:00,2020-01-06,328.3,583.4,455.85,,123.5,33.9,16.9,58.1,5.28,14.7,46,500,Severe
6:00:00,2020-01-06,355.3,648.6,501.95,,140.7,31.4,16.6,62.9,5.61,7,100,500,Severe
12:00:00,2020-01-06,274.5,564.7,419.6,,79.5,25.4,21.1,42,3.49,17.5,46,500,Severe
18:00:00,2020-01-06,315.5,584.4,449.95,,177.7,41.6,16.1,78.46666667,5.56,13.8,64,500,Severe
23:00:00,2020-01-06,343.7,606.4,475.05,,114.7,32.4,17.7,54.93333333,4.99,15.7,58,500,Severe
6:00:00,2020-01-06,377.6,784.4,581,,123.6,47.2,17,62.6,5.84,9.6,97,500,Severe
12:00:00,2020-01-06,246.1,426.7,336.4,,96,28.9,21.6,48.83333333,2.95,20.1,57,397,Very Poor
18:00:00,2020-01-06,309.5,581.7,445.6,,142.3,35.8,17.8,65.3,6.34,15.6,60,500,Severe
23:00:00,2020-01-06,370.8,670.3,520.55,,119.2,44.7,17.8,60.56666667,5.47,13.2,56,500,Severe
6:00:00,2020-01-06,303.1,585.6,444.35,,94.9,18.8,13.6,42.43333333,5.25,8.3,100,500,Severe
12:00:00,2020-01-06,217.6,451,334.3,,66.7,19.7,23.8,36.73333333,3.21,20.6,49,426,Severe
