time,date,pm,MQ135,co,temperature,humidity,aqi,aqi_category
12:00:00,2020-01-04,306.65,34.96666667,3.39,19.5,55,372,Very Poor
18:00:00,2020-01-04,367.4,47.4,5.84,12.4,65,461,Severe
23:00:00,2020-01-04,487.1,60.3,4.18,14.5,47,500,Severe
6:00:00,2020-01-04,492.95,51.06666667,4.62,9.5,100,500,Severe
12:00:00,2020-01-04,362.95,49.23333333,4.26,18.3,60,463,Severe
18:00:00,2020-01-04,403.75,45.7,5.35,12.4,61,500,Severe
23:00:00,2020-01-04,472.4,58.6,4.44,13.4,49,500,Severe
6:00:00,2020-01-05,675.55,62.26666667,6.36,9.5,100,500,Severe
12:00:00,2020-01-05,421.6,46.4,4.34,17.3,53,500,Severe
18:00:00,2020-01-05,447.05,51.86666667,4.92,16.0,55,500,Severe
23:00:00,2020-01-05,486.95,53.33333333,6.31,15.2,45,500,Severe
6:00:00,2020-01-05,478.7,46.8,5.47,9.7,100,500,Severe
12:00:00,2020-01-05,380.9,50.1,4.11,19.4,51,476,Severe
18:00:00,2020-01-05,401.8,54.3,5.5,13.4,55,500,Severe
23:00:00,2020-01-05,436.3,47.93333333,4.5,12.6,64,500,Severe
6:00:00,2020-01-05,514.15,50.4,4.77,8.0,100,500,Severe
12:00:00,2020-01-05,316.8,43.33333333,3.0,18.2,55,392,Very Poor
18:00:00,2020-01-05,355.55,52.66666667,4.32,12.1,61,453,Severe
23:00:00,2020-01-05,462.95,61.36666667,5.39,12.8,61,500,Severe
6:00:00,2020-01-05,434.15,50.96666667,5.09,7.7,100,500,Severe
12:00:00,2020-01-05,362.05,39.03333333,4.14,17.4,49,463,Severe
18:00:00,2020-01-05,367.05,42.6,6.47,12.1,46,450,Severe
23:00:00,2020-01-05,404.4,54.66666667,5.15,15.2,52,500,Severe
6:00:00,2020-01-05,396.6,45.13333333,4.3,8.5,100,500,Severe
12:00:00,2020-01-05,445.75,51.5,4.95,20.2,56,500,Severe
18:00:00,2020-01-05,398.75,50.73333333,6.46,15.2,56,500,Severe
23:00:00,2020-01-05,360.5,48.33333333,4.2,15.3,46,432,Severe
6:00:00,2020-01-05,484.3,53.4,4.93,8.5,98,500,Severe
12:00:00,2020-01-05,408.8,52.4,4.33,19.4,45,500,Severe
18:00:00,2020-01-05,409.95,46.93333333,5.95,13.5,63,500,Severe
23:00:00,2020-01-05,369.1,53.03333333,3.82,14.6,64,434,Severe
6:00:00,2020-01-05,449.9,62.3,4.52,8.5,100,500,Severe
12:00:00,2020-01-05,358.05,45.26666667,3.22,18.2,63,467,Severe
18:00:00,2020-01-05,390.2,46.73333333,4.8,12.3,62,500,Severe
23:00:00,2020-01-05,383.35,42.2,4.29,14.3,59,461,Severe
6:00:00,2020-01-05,459.35,50.93333333,5.01,6.7,100,500,Severe
12:00:00,2020-01-05,286.85,35.2,2.58,18.0,53,369,Very Poor
18:00:00,2020-01-05,386.5,39.03333333,5.46,14.2,55,500,Severe
23:00:00,2020-01-05,316.35,44.86666667,3.73,13.0,55,392,Very Poor
6:00:00,2020-01-05,459.75,45.13333333,4.11,9.3,100,500,Severe
12:00:00,2020-01-05,341.55,45.7,4.54,19.2,47,405,Severe
18:00:00,2020-01-05,360.75,47.56666667,5.71,12.4,59,479,Severe
23:00:00,2020-01-05,480.5,51.46666667,3.87,12.8,52,500,Severe
6:00:00,2020-01-05,410.15,50.83333333,4.16,6.6,100,500,Severe
12:00:00,2020-01-05,286.65,37.76666667,2.97,17.6,47,377,Very Poor
18:00:00,2020-01-05,380.15,42.8,5.06,13.6,46,500,Severe
23:00:00,2020-01-05,426.6,48.2,3.76,15.8,52,500,Severe
6:00:00,2020-01-05,356.65,45.06666667,2.84,9.7,100,470,Severe
12:00:00,2020-01-05,365.2,41.6,3.93,19.1,57,489,Severe
18:00:00,2020-01-05,326.8,40.03333333,4.11,12.1,60,399,Very Poor
23:00:00,2020-01-05,335.65,48.26666667,3.08,15.5,47,403,Severe
6:00:00,2020-01-05,356.4,41.1,3.45,7.1,97,464,Severe
12:00:00,2020-01-05,305.4,41.36666667,3.39,18.5,48,377,Very Poor
18:00:00,2020-01-05,320.7,39.3,5.17,15.4,58,396,Very Poor
23:00:00,2020-01-05,344.95,41.23333333,3.64,13.0,64,450,Severe
6:00:00,2020-01-05,331.55,46.53333333,3.12,6.7,100,401,Severe
12:00:00,2020-01-05,336.15,44.2,3.37,18.1,48,410,Severe
18:00:00,2020-01-05,322.85,39.66666667,3.86,15.7,56,395,Very Poor
23:00:00,2020-01-05,333.3,40.76666667,4.38,15.7,52,397,Very Poor
6:00:00,2020-01-05,396.5,59.66666667,3.83,6.8,100,483,Severe
12:00:00,2020-01-05,322.0,42.53333333,3.79,17.2,57,384,Very Poor
18:00:00,2020-01-05,302.2,43.0,4.16,12.2,51,373,Very Poor
23:00:00,2020-01-05,451.1,42.7,4.71,12.9,60,500,Severe
6:00:00,2020-01-05,477.8,55.4,5.93,9.3,100,500,Severe
12:00:00,2020-01-05,284.45,35.33333333,3.42,18.4,50,363,Very Poor
18:00:00,2020-01-05,364.45,50.2,5.41,13.0,55,423,Severe
23:00:00,2020-01-05,393.2,42.9,3.32,15.8,64,500,Severe
6:00:00,2020-01-05,422.05,50.4,3.6,9.6,100,500,Severe
12:00:00,2020-01-05,287.7,40.73333333,3.49,18.4,58,361,Very Poor
18:00:00,2020-01-05,384.7,46.8,6.28,14.4,47,500,Severe
23:00:00,2020-01-05,417.0,54.63333333,3.76,13.4,57,500,Severe
6:00:00,2020-01-05,345.9,50.23333333,3.65,6.5,100,411,Severe
12:00:00,2020-01-05,258.1,39.63333333,2.53,20.4,64,360,Very Poor
18:00:00,2020-01-05,344.45,44.43333333,5.6,14.9,48,440,Severe
23:00:00,2020-01-05,363.95,49.0,3.56,14.3,65,445,Severe
6:00:00,2020-01-05,428.6,45.23333333,3.75,6.3,99,500,Severe
12:00:00,2020-01-05,367.85,43.73333333,3.99,20.6,52,482,Severe
18:00:00,2020-01-05,343.9,37.56666667,5.38,14.2,60,430,Severe
23:00:00,2020-01-05,412.8,41.13333333,3.74,15.0,49,500,Severe
6:00:00,2020-01-05,380.15,44.43333333,3.84,9.4,100,500,Severe
12:00:00,2020-01-05,346.7,43.33333333,3.94,20.1,58,437,Severe
18:00:00,2020-01-05,326.6,33.96666667,4.32,15.3,59,414,Severe
23:00:00,2020-01-05,403.5,45.76666667,4.01,15.3,64,500,Severe
6:00:00,2020-01-05,467.15,48.63333333,4.18,9.9,100,500,Severe
12:00:00,2020-01-05,336.55,42.6,2.84,17.8,54,413,Severe
18:00:00,2020-01-05,394.8,48.63333333,6.96,14.0,58,496,Severe
23:00:00,2020-01-05,495.8,51.23333333,3.91,13.6,64,500,Severe
6:00:00,2020-01-05,467.55,48.7,5.1,7.9,100,500,Severe
12:00:00,2020-01-05,322.5,43.33333333,4.31,19.7,64,394,Very Poor
18:00:00,2020-01-05,302.25,41.16666667,4.81,15.3,59,374,Very Poor
23:00:00,2020-01-05,356.8,42.0,3.16,12.5,63,456,Severe
6:00:00,2020-01-05,440.45,44.0,4.38,7.3,100,500,Severe
12:00:00,2020-01-05,388.25,50.16666667,3.67,20.0,59,499,Severe
18:00:00,2020-01-05,353.6,37.13333333,5.14,13.4,54,464,Severe
23:00:00,2020-01-05,447.1,48.8,5.15,12.5,54,500,Severe
6:00:00,2020-01-05,567.55,69.1,5.31,7.8,100,500,Severe
12:00:00,2020-01-05,471.8,56.96666667,4.19,18.1,49,500,Severe
18:00:00,2020-01-05,346.25,49.1,5.83,13.6,50,407,Severe
23:00:00,2020-01-05,345.15,47.06666667,4.35,12.8,53,411,Severe
6:00:00,2020-01-06,529.7,52.23333333,5.57,7.2,99,500,Severe
12:00:00,2020-01-06,355.1,51.86666667,3.74,17.6,49,424,Severe
18:00:00,2020-01-06,565.75,72.63333333,7.48,13.1,53,500,Severe
23:00:00,2020-01-06,544.95,71.26666667,5.89,16.0,54,500,Severe
6:00:00,2020-01-06,534.4,71.5,7.01,6.4,100,500,Severe
12:00:00,2020-01-06,413.25,50.56666667,4.58,19.9,58,500,Severe
18:00:00,2020-01-06,423.2,63.43333333,5.75,12.4,47,500,Severe
23:00:00,2020-01-06,455.85,58.1,5.28,14.7,46,500,Severe
6:00:00,2020-01-06,501.95,62.9,5.61,7.0,100,500,Severe
12:00:00,2020-01-06,419.6,42.0,3.49,17.5,46,500,Severe
18:00:00,2020-01-06,449.95,78.46666667,5.56,13.8,64,500,Severe
23:00:00,2020-01-06,475.05,54.93333333,4.99,15.7,58,500,Severe
6:00:00,2020-01-06,581.0,62.6,5.84,9.6,97,500,Severe
12:00:00,2020-01-06,336.4,48.83333333,2.95,20.1,57,397,Very Poor
18:00:00,2020-01-06,445.6,65.3,6.34,15.6,60,500,Severe
23:00:00,2020-01-06,520.55,60.56666667,5.47,13.2,56,500,Severe
6:00:00,2020-01-06,444.35,42.43333333,5.25,8.3,100,500,Severe
12:00:00,2020-01-06,334.3,36.73333333,3.21,20.6,49,426,Severe
18:00:00,2020-01-06,448.65,68.03333333,5.73,12.8,55,500,Severe
23:00:00,2020-01-06,430.7,58.7,5.64,14.5,62,500,Severe
6:00:00,2020-01-06,396.2,49.1,4.93,7.0,100,483,Severe
12:00:00,2020-01-06,358.85,38.33333333,2.91,17.8,46,465,Severe
18:00:00,2020-01-06,344.8,52.7,6.52,14.7,60,410,Severe
23:00:00,2020-01-06,453.9,47.96666667,4.12,15.9,49,500,Severe
6:00:00,2020-01-06,575.05,64.7,5.6,6.5,100,500,Severe
12:00:00,2020-01-06,364.7,43.66666667,3.1,20.0,56,488,Severe
18:00:00,2020-01-06,364.85,55.96666667,6.02,13.3,64,440,Severe
23:00:00,2020-01-06,432.6,52.53333333,4.23,15.8,56,500,Severe
6:00:00,2020-01-06,661.85,62.86666667,6.16,9.7,100,500,Severe
12:00:00,2020-01-06,417.7,53.26666667,3.26,17.8,51,500,Severe
18:00:00,2020-01-06,391.15,59.76666667,6.8,14.1,63,500,Severe
23:00:00,2020-01-06,479.3,54.66666667,4.27,12.4,64,500,Severe
6:00:00,2020-01-06,514.65,51.76666667,5.6,7.8,100,500,Severe
12:00:00,2020-01-06,361.7,44.73333333,3.51,17.4,47,433,Severe
18:00:00,2020-01-06,383.1,68.86666667,5.0,12.8,58,466,Severe
23:00:00,2020-01-06,401.85,45.46666667,3.64,12.7,56,500,Severe
6:00:00,2020-01-06,539.35,47.96666667,5.69,8.2,100,500,Severe
12:00:00,2020-01-06,258.7,37.0,2.4,19.3,60,355,Very Poor
18:00:00,2020-01-06,320.6,55.83333333,4.22,15.1,46,391,Very Poor
23:00:00,2020-01-06,439.4,50.43333333,4.14,14.4,64,500,Severe
6:00:00,2020-01-06,597.9,54.83333333,6.89,7.0,100,500,Severe
12:00:00,2020-01-06,369.9,41.93333333,4.1,20.1,57,478,Severe
18:00:00,2020-01-06,334.8,63.4,6.04,14.6,54,396,Very Poor
23:00:00,2020-01-06,427.4,47.3,5.04,12.5,51,500,Severe
6:00:00,2020-01-06,486.1,50.1,5.88,7.5,100,500,Severe
12:00:00,2020-01-06,343.75,46.96666667,4.36,19.8,59,414,Severe
18:00:00,2020-01-06,366.45,71.56666667,4.71,12.5,61,429,Severe
23:00:00,2020-01-06,382.3,46.7,4.0,15.4,60,490,Severe
6:00:00,2020-01-06,511.6,57.8,4.32,6.6,100,500,Severe
12:00:00,2020-01-06,353.95,39.3,3.03,18.9,57,460,Severe
18:00:00,2020-01-06,442.85,62.8,4.95,12.4,62,500,Severe
23:00:00,2020-01-06,383.85,46.26666667,3.19,12.6,55,490,Severe
6:00:00,2020-01-06,431.15,53.1,4.14,8.3,100,500,Severe
12:00:00,2020-01-06,350.85,45.0,4.01,19.6,50,430,Severe
18:00:00,2020-01-06,361.7,58.63333333,5.21,12.9,49,473,Severe
23:00:00,2020-01-06,411.75,50.3,4.82,12.3,56,500,Severe
6:00:00,2020-01-06,394.3,52.96666667,3.77,6.9,100,470,Severe
12:00:00,2020-01-06,283.55,43.23333333,2.5,17.0,52,366,Very Poor
18:00:00,2020-01-06,383.15,69.13333333,5.67,14.1,61,466,Severe
23:00:00,2020-01-06,350.7,43.43333333,4.39,13.1,55,412,Severe
6:00:00,2020-01-06,517.6,59.8,5.04,6.4,100,500,Severe
12:00:00,2020-01-06,297.4,43.36666667,3.39,17.9,53,375,Very Poor
18:00:00,2020-01-06,335.95,49.53333333,4.85,14.2,61,404,Severe
23:00:00,2020-01-06,403.75,45.2,4.36,13.9,59,500,Severe
6:00:00,2020-01-06,421.6,48.26666667,3.57,9.0,100,500,Severe
12:00:00,2020-01-06,360.55,40.26666667,4.1,19.2,55,471,Severe
18:00:00,2020-01-06,408.15,60.4,6.78,14.8,55,500,Severe
23:00:00,2020-01-06,462.7,44.0,5.33,14.1,53,500,Severe
6:00:00,2020-01-06,626.8,68.76666667,5.84,6.5,100,500,Severe
12:00:00,2020-01-06,265.95,39.73333333,3.07,20.2,55,356,Very Poor
18:00:00,2020-01-06,438.2,66.1,7.58,13.5,55,500,Severe
23:00:00,2020-01-06,525.2,58.36666667,5.82,13.4,49,500,Severe
6:00:00,2020-01-06,499.8,58.03333333,4.38,9.6,100,500,Severe
12:00:00,2020-01-06,321.25,41.73333333,2.76,20.1,50,387,Very Poor
18:00:00,2020-01-06,448.0,56.23333333,6.44,13.8,59,500,Severe
23:00:00,2020-01-06,370.7,42.3,3.43,13.3,46,452,Severe
6:00:00,2020-01-06,606.65,72.1,5.21,9.3,100,500,Severe
12:00:00,2020-01-06,369.95,45.86666667,4.42,17.5,61,448,Severe
18:00:00,2020-01-06,478.75,67.2,6.1,14.5,57,500,Severe
23:00:00,2020-01-06,399.95,48.1,4.56,14.6,52,500,Severe
6:00:00,2020-01-06,388.6,47.53333333,3.66,9.9,100,495,Severe
12:00:00,2020-01-06,318.45,43.93333333,3.71,19.7,53,389,Very Poor
18:00:00,2020-01-06,340.05,63.0,5.54,13.0,51,404,Severe
23:00:00,2020-01-06,449.75,56.43333333,5.06,14.3,48,500,Severe
6:00:00,2020-01-06,623.45,63.63333333,6.07,9.3,100,500,Severe
12:00:00,2020-01-06,419.35,45.86666667,3.92,20.4,64,500,Severe
18:00:00,2020-01-06,360.8,59.1,5.09,15.1,64,437,Severe
23:00:00,2020-01-06,439.45,50.43333333,4.88,13.2,60,500,Severe
6:00:00,2020-01-06,480.25,57.43333333,5.05,6.1,100,500,Severe
12:00:00,2020-01-06,397.65,51.33333333,3.86,18.7,51,500,Severe
18:00:00,2020-01-06,413.25,67.46666667,6.25,14.7,60,500,Severe
23:00:00,2020-01-06,456.45,50.4,4.58,12.2,61,500,Severe
6:00:00,2020-01-07,631.2,67.1,8.2,7.9,100,500,Severe
12:00:00,2020-01-07,393.85,53.7,4.27,20.2,47,472,Severe
18:00:00,2020-01-07,433.3,71.6,6.99,16.0,58,500,Severe
23:00:00,2020-01-07,465.95,60.83333333,4.7,14.3,63,500,Severe
6:00:00,2020-01-07,667.4,64.96666667,5.88,6.9,100,500,Severe
12:00:00,2020-01-07,380.2,44.7,4.27,18.9,49,499,Severe
18:00:00,2020-01-07,413.7,83.36666667,5.63,16.0,55,500,Severe
23:00:00,2020-01-07,566.45,69.96666667,4.95,15.2,51,500,Severe
6:00:00,2020-01-07,535.75,56.73333333,4.49,6.3,100,500,Severe
12:00:00,2020-01-07,483.2,49.0,5.08,19.2,50,500,Severe
18:00:00,2020-01-07,469.3,76.9,6.45,13.2,63,500,Severe
23:00:00,2020-01-07,507.7,56.5,4.83,12.6,54,500,Severe
6:00:00,2020-01-07,385.1,47.13333333,3.67,7.8,98,457,Severe
12:00:00,2020-01-07,368.1,49.86666667,3.8,19.9,49,492,Severe
18:00:00,2020-01-07,403.65,53.83333333,4.75,12.3,49,500,Severe
23:00:00,2020-01-07,622.35,69.03333333,6.47,15.2,49,500,Severe
6:00:00,2020-01-07,552.05,61.8,5.96,8.7,100,500,Severe
12:00:00,2020-01-07,377.45,44.0,4.6,20.5,56,462,Severe
18:00:00,2020-01-07,433.9,52.96666667,7.09,13.1,55,500,Severe
23:00:00,2020-01-07,353.1,47.96666667,3.5,15.7,62,416,Severe
6:00:00,2020-01-07,499.75,51.06666667,4.26,7.5,100,500,Severe
12:00:00,2020-01-07,415.0,48.9,3.63,18.1,65,500,Severe
18:00:00,2020-01-07,402.75,49.93333333,6.06,14.5,51,500,Severe
23:00:00,2020-01-07,500.2,45.2,4.39,12.5,48,500,Severe
6:00:00,2020-01-07,465.85,44.63333333,4.34,6.3,100,500,Severe
12:00:00,2020-01-07,314.85,42.4,2.73,18.0,62,381,Very Poor
18:00:00,2020-01-07,448.25,58.73333333,5.8,15.5,62,500,Severe
23:00:00,2020-01-07,572.4,61.13333333,6.35,14.4,54,500,Severe
6:00:00,2020-01-07,526.25,60.5,6.19,7.4,99,500,Severe
12:00:00,2020-01-07,303.95,37.9,3.47,20.8,45,382,Very Poor
18:00:00,2020-01-07,377.45,62.4,4.76,12.6,57,482,Severe
23:00:00,2020-01-07,418.2,44.86666667,4.23,15.1,56,500,Severe
6:00:00,2020-01-07,582.1,64.96666667,7.44,6.8,100,500,Severe
12:00:00,2020-01-07,367.25,46.56666667,4.73,16.9,52,443,Severe
18:00:00,2020-01-07,337.65,55.7,5.9,12.8,48,399,Very Poor
23:00:00,2020-01-07,437.05,43.63333333,3.78,15.0,55,500,Severe
6:00:00,2020-01-07,537.75,59.6,5.21,8.7,100,500,Severe
12:00:00,2020-01-07,362.9,46.83333333,2.98,20.7,55,471,Severe
18:00:00,2020-01-07,421.65,58.96666667,6.46,13.8,50,500,Severe
23:00:00,2020-01-07,356.45,48.4,4.31,12.2,64,426,Severe
6:00:00,2020-01-07,491.85,52.03333333,4.92,9.0,100,500,Severe
12:00:00,2020-01-07,250.45,33.36666667,3.24,17.0,56,350,Very Poor
18:00:00,2020-01-07,398.25,58.5,6.32,14.8,51,500,Severe
23:00:00,2020-01-07,449.5,50.6,4.56,13.7,46,500,Severe
6:00:00,2020-01-07,506.65,58.66666667,5.34,7.5,100,500,Severe
12:00:00,2020-01-07,271.35,40.8,3.29,17.2,60,365,Very Poor
18:00:00,2020-01-07,304.55,58.6,4.02,15.0,58,384,Very Poor
23:00:00,2020-01-07,450.7,54.83333333,4.25,13.9,61,500,Severe
6:00:00,2020-01-07,440.85,59.0,4.74,8.5,100,500,Severe
12:00:00,2020-01-07,252.45,42.13333333,3.34,20.3,54,351,Very Poor
18:00:00,2020-01-07,344.9,49.5,5.19,15.8,48,405,Severe
23:00:00,2020-01-07,386.45,42.73333333,4.32,13.8,61,500,Severe
6:00:00,2020-01-07,514.6,56.53333333,6.73,10.0,100,500,Severe
12:00:00,2020-01-07,295.2,34.43333333,3.2,19.9,53,361,Very Poor
18:00:00,2020-01-07,341.35,53.5,6.07,15.4,46,413,Severe
23:00:00,2020-01-07,440.95,51.9,4.08,15.1,60,500,Severe
6:00:00,2020-01-07,508.55,60.93333333,5.81,9.3,100,500,Severe
12:00:00,2020-01-07,319.5,38.0,4.13,20.1,56,394,Very Poor
18:00:00,2020-01-07,468.5,79.03333333,7.99,15.4,45,500,Severe
23:00:00,2020-01-07,498.3,44.03333333,3.98,12.7,58,500,Severe
6:00:00,2020-01-07,357.55,45.43333333,4.54,8.3,100,433,Severe
12:00:00,2020-01-07,368.2,41.73333333,3.02,20.3,46,489,Severe
18:00:00,2020-01-07,329.6,65.43333333,5.8,15.2,46,394,Very Poor
23:00:00,2020-01-07,446.65,61.26666667,4.53,12.2,57,500,Severe
6:00:00,2020-01-07,476.9,56.66666667,5.37,7.6,100,500,Severe
12:00:00,2020-01-07,325.75,35.23333333,2.68,17.5,53,420,Severe
18:00:00,2020-01-07,301.25,55.0,5.56,15.4,56,382,Very Poor
23:00:00,2020-01-07,421.0,45.76666667,4.32,12.0,49,500,Severe
6:00:00,2020-01-07,535.75,48.16666667,5.05,6.8,100,500,Severe
12:00:00,2020-01-07,295.15,34.56666667,3.12,20.5,58,365,Very Poor
18:00:00,2020-01-07,342.2,67.9,5.16,13.1,63,411,Severe
23:00:00,2020-01-07,456.05,46.1,4.16,13.9,64,500,Severe
6:00:00,2020-01-07,436.3,43.46666667,4.99,9.1,100,500,Severe
12:00:00,2020-01-07,308.45,39.06666667,2.73,17.9,53,380,Very Poor
18:00:00,2020-01-07,457.3,65.6,5.11,15.9,52,500,Severe
23:00:00,2020-01-07,385.35,42.46666667,4.19,14.1,56,486,Severe
6:00:00,2020-01-07,400.65,50.8,4.88,9.8,100,493,Severe
12:00:00,2020-01-07,290.9,35.76666667,2.51,17.4,57,365,Very Poor
18:00:00,2020-01-07,373.45,60.16666667,4.5,12.0,52,479,Severe
23:00:00,2020-01-07,431.65,45.9,4.51,12.1,46,500,Severe
6:00:00,2020-01-07,384.65,42.8,3.84,8.6,100,490,Severe
12:00:00,2020-01-07,339.35,37.23333333,4.03,20.1,51,423,Severe
18:00:00,2020-01-07,412.3,68.53333333,6.28,15.8,64,500,Severe
23:00:00,2020-01-07,405.15,44.86666667,3.96,12.9,63,500,Severe
6:00:00,2020-01-07,562.35,64.33333333,5.26,7.0,100,500,Severe
12:00:00,2020-01-07,298.55,43.46666667,3.57,20.2,64,380,Very Poor
18:00:00,2020-01-07,491.4,66.3,7.78,14.7,47,500,Severe
23:00:00,2020-01-07,437.35,47.7,5.79,14.9,53,500,Severe
6:00:00,2020-01-07,455.8,63.43333333,4.97,9.4,100,500,Severe
12:00:00,2020-01-07,473.3,58.6,3.89,20.8,55,500,Severe
18:00:00,2020-01-07,512.65,78.93333333,6.1,12.2,57,500,Severe
23:00:00,2020-01-07,579.8,57.0,4.99,13.7,63,500,Severe
6:00:00,2020-01-08,627.7,70.83333333,6.77,6.0,100,500,Severe
12:00:00,2020-01-08,457.0,50.16666667,4.27,19.1,48,500,Severe
18:00:00,2020-01-08,477.95,66.23333333,5.91,13.2,58,500,Severe
23:00:00,2020-01-08,500.25,57.8,4.37,13.4,56,500,Severe
6:00:00,2020-01-08,490.15,72.36666667,6.63,6.6,100,500,Severe
12:00:00,2020-01-08,409.8,50.76666667,4.94,20.8,50,500,Severe
18:00:00,2020-01-08,438.95,71.9,8.18,14.5,51,500,Severe
23:00:00,2020-01-08,552.95,57.0,5.92,14.8,52,500,Severe
6:00:00,2020-01-08,600.4,70.56666667,4.91,8.4,100,500,Severe
12:00:00,2020-01-08,363.7,47.63333333,2.92,19.6,57,477,Severe
18:00:00,2020-01-08,463.55,62.06666667,6.4,15.8,59,500,Severe
23:00:00,2020-01-08,442.6,50.06666667,3.98,15.4,65,500,Severe
6:00:00,2020-01-08,625.25,60.76666667,7.03,8.3,100,500,Severe
12:00:00,2020-01-08,365.35,54.36666667,4.39,19.8,52,439,Severe
18:00:00,2020-01-08,531.5,73.23333333,8.04,15.5,46,500,Severe
23:00:00,2020-01-08,549.25,59.43333333,4.87,15.0,55,500,Severe
6:00:00,2020-01-08,482.55,61.06666667,6.15,8.3,100,500,Severe
12:00:00,2020-01-08,306.85,37.6,3.4,20.1,57,377,Very Poor
18:00:00,2020-01-08,516.55,81.23333333,7.94,12.5,62,500,Severe
23:00:00,2020-01-08,555.15,59.26666667,4.3,13.5,56,500,Severe
6:00:00,2020-01-08,634.15,64.1,6.83,6.9,100,500,Severe
12:00:00,2020-01-08,410.85,47.26666667,3.17,19.2,54,500,Severe
18:00:00,2020-01-08,340.2,57.6,5.98,12.9,58,405,Severe
23:00:00,2020-01-08,466.15,54.46666667,4.58,14.3,45,500,Severe
6:00:00,2020-01-08,499.65,56.3,4.35,6.2,100,500,Severe
12:00:00,2020-01-08,356.85,51.43333333,4.47,19.1,47,418,Severe
18:00:00,2020-01-08,465.25,73.3,7.68,12.2,57,500,Severe
23:00:00,2020-01-08,377.8,54.9,4.25,12.2,52,447,Severe
6:00:00,2020-01-08,552.4,49.66666667,6.11,8.3,98,500,Severe
12:00:00,2020-01-08,310.3,37.1,3.61,17.8,59,372,Very Poor
18:00:00,2020-01-08,389.5,51.13333333,5.24,14.6,49,500,Severe
23:00:00,2020-01-08,489.5,52.43333333,5.32,14.1,65,500,Severe
6:00:00,2020-01-08,567.5,59.2,5.58,8.0,98,500,Severe
12:00:00,2020-01-08,345.55,43.8,3.6,18.3,57,423,Severe
18:00:00,2020-01-08,368.65,63.53333333,5.5,12.7,53,470,Severe
23:00:00,2020-01-08,528.05,56.56666667,5.86,13.1,45,500,Severe
6:00:00,2020-01-08,433.15,53.9,4.61,7.2,100,500,Severe
12:00:00,2020-01-08,351.05,42.33333333,3.6,19.5,49,441,Severe
18:00:00,2020-01-08,387.6,56.76666667,5.55,14.8,54,500,Severe
23:00:00,2020-01-08,345.3,38.16666667,3.61,12.2,62,428,Severe
6:00:00,2020-01-08,516.25,51.36666667,5.55,9.0,100,500,Severe
12:00:00,2020-01-08,350.85,46.1,3.23,18.0,54,426,Severe
18:00:00,2020-01-08,343.2,59.43333333,4.86,15.9,50,407,Severe
23:00:00,2020-01-08,381.75,40.9,4.67,14.4,61,482,Severe
6:00:00,2020-01-08,389.1,52.06666667,4.75,6.5,100,482,Severe
12:00:00,2020-01-08,291.5,42.46666667,2.53,18.0,54,357,Very Poor
18:00:00,2020-01-08,365.9,49.7,6.27,15.8,51,442,Severe
23:00:00,2020-01-08,419.95,55.66666667,4.89,15.6,53,500,Severe
6:00:00,2020-01-08,507.9,49.8,5.68,8.3,100,500,Severe
12:00:00,2020-01-08,325.1,38.96666667,3.29,17.4,47,398,Very Poor
18:00:00,2020-01-08,302.05,57.6,4.81,15.8,64,383,Very Poor
23:00:00,2020-01-08,465.0,50.2,4.07,12.1,62,500,Severe
6:00:00,2020-01-08,508.05,57.16666667,5.43,6.9,96,500,Severe
12:00:00,2020-01-08,291.25,34.33333333,3.06,19.6,65,362,Very Poor
18:00:00,2020-01-08,286.45,58.03333333,4.86,14.6,58,373,Very Poor
23:00:00,2020-01-08,383.65,51.83333333,3.8,15.6,65,478,Severe
6:00:00,2020-01-08,393.0,47.86666667,5.28,8.0,100,472,Severe
12:00:00,2020-01-08,295.15,44.66666667,3.02,18.9,52,368,Very Poor
18:00:00,2020-01-08,379.45,57.6,4.68,12.7,62,478,Severe
23:00:00,2020-01-08,431.35,47.76666667,3.86,13.5,53,500,Severe
6:00:00,2020-01-08,431.7,56.7,3.82,8.3,100,500,Severe
12:00:00,2020-01-08,337.35,38.5,3.21,20.5,58,440,Severe
18:00:00,2020-01-08,345.2,52.83333333,5.49,13.4,54,408,Severe
23:00:00,2020-01-08,462.6,51.63333333,3.72,12.5,49,500,Severe
6:00:00,2020-01-08,558.35,50.6,4.65,7.4,100,500,Severe
12:00:00,2020-01-08,313.2,47.26666667,3.49,19.3,53,379,Very Poor
18:00:00,2020-01-08,374.15,55.26666667,5.48,16.0,59,474,Severe
23:00:00,2020-01-08,397.35,49.03333333,4.63,13.3,64,500,Severe
6:00:00,2020-01-08,468.75,49.83333333,6.1,6.5,100,500,Severe
12:00:00,2020-01-08,333.75,37.7,3.68,17.2,59,434,Severe
18:00:00,2020-01-08,432.1,70.7,7.03,14.3,59,500,Severe
23:00:00,2020-01-08,434.05,48.13333333,5.23,13.6,50,500,Severe
6:00:00,2020-01-08,545.25,52.3,4.62,8.1,100,500,Severe
12:00:00,2020-01-08,259.9,37.1,3.06,17.7,53,359,Very Poor
18:00:00,2020-01-08,375.25,71.36666667,6.64,15.6,61,454,Severe
23:00:00,2020-01-08,366.25,37.6,4.39,13.3,63,466,Severe
6:00:00,2020-01-08,506.8,49.73333333,4.55,6.5,100,500,Severe
12:00:00,2020-01-08,395.95,40.63333333,4.3,20.1,46,500,Severe
18:00:00,2020-01-08,427.45,54.23333333,6.87,14.5,51,500,Severe
